,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v2_0,default_struct_v2_1,default_struct_v2_2,default_struct_v2_3,default_struct_v2_4,default_struct_v2_5,default_struct_v2_6,default_struct_v2_7,default_struct_v2_8,default_struct_v2_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,unidist_uniprot_img_0,unidist_uniprot_img_1,unidist_uniprot_img_2,unidist_uniprot_img_3,unidist_uniprot_img_4,unidist_uniprot_img_5,unidist_uniprot_img_6,unidist_uniprot_img_7,unidist_uniprot_img_8,unidist_uniprot_img_9,unidist_uniprot_sto_0,unidist_uniprot_sto_1,unidist_uniprot_sto_2,unidist_uniprot_sto_3,unidist_uniprot_sto_4,unidist_uniprot_sto_5,unidist_uniprot_sto_6,unidist_uniprot_sto_7,unidist_uniprot_sto_8,unidist_uniprot_sto_9
27,0.73684,0.89931,0.75637,0.70621,0.67582,0.59881,0.60132,0.67835,0.68508,0.78899,0.75185,0.80544,0.63417,0.68234,0.68361,0.71147,0.77462,0.80453,0.87947,0.90115,0.68308,0.89033,0.88681,0.89617,0.80891,0.80489,0.98686,1.0,0.92292,0.93303,0.91799,0.87302,0.62932,0.64223,0.7281,0.89326,0.80959,0.67679,0.66384,0.70767,0.7387,0.7462,0.85969,0.79404,0.86115,0.84477,0.6312,0.63423,0.90472,0.72084,0.90572,0.8925,0.83712,0.69262,0.9001,0.79979,0.85975,0.88635,0.92325,0.66391,0.75576,0.63288,0.68876,0.84526,0.86268,0.89155,0.76507,0.82082,0.95162,0.7646,0.86264,0.91434,0.8448,0.80061,0.68219,0.92896,0.63536,0.89129,0.92455,0.91913,0.86205,0.63308,0.90772,0.92636,0.86648,0.65325,0.64454,0.63282,0.89567,0.74139,0.62991,0.78821,0.87362,0.84509,0.75746,0.70383,0.69088,0.69436,0.61944,0.62251,0.72411,0.67297,0.69927,0.67351,0.69097,0.63309,0.66206,0.69809,0.69814,0.69227,0.62044,0.71273,0.69315,0.74388,0.82492,0.80023,0.66092,0.77518,0.76993,0.62509,0.60467,0.6062,0.5108,0.52601,0.14634,0.63792,0.71203,0.88454,0.68696,0.7379,0.80405,0.63011,0.70408,0.71894,0.70576,0.8395,0.66953,0.65775,0.70996,0.6352,0.659,0.85374,0.85953,0.73654,0.88459
28,0.72492,0.84755,0.77961,0.69307,0.68447,0.59154,0.59436,0.73479,0.74705,0.82899,0.79204,0.8519,0.63,0.68187,0.68071,0.71975,0.81297,0.78969,0.87534,0.83818,0.67457,0.90207,0.82012,0.83666,0.73697,0.84925,0.93155,0.92292,1.0,0.89927,0.89702,0.84428,0.62046,0.63744,0.71389,0.92088,0.84258,0.66476,0.65627,0.70748,0.74604,0.69179,0.76975,0.72793,0.77832,0.89282,0.6265,0.62503,0.90512,0.71741,0.89089,0.87675,0.83217,0.68677,0.86264,0.84965,0.92181,0.86926,0.88333,0.64797,0.7596,0.62912,0.66673,0.83952,0.84738,0.93642,0.76869,0.76559,0.88966,0.79626,0.81176,0.92038,0.87173,0.73711,0.66818,0.88977,0.63396,0.83534,0.84825,0.89046,0.85311,0.62872,0.873,0.88748,0.88929,0.65001,0.64722,0.62259,0.79702,0.72211,0.62666,0.72153,0.78731,0.81453,0.74649,0.68843,0.70525,0.71896,0.61491,0.61599,0.68428,0.64589,0.66631,0.64785,0.65985,0.61914,0.6387,0.69334,0.66558,0.65978,0.61488,0.67793,0.66478,0.68805,0.8532,0.82037,0.63603,0.82059,0.69092,0.61385,0.59315,0.58593,0.50908,0.13582,0.15119,0.63945,0.68382,0.81803,0.66986,0.70193,0.82391,0.61962,0.68674,0.69398,0.68404,0.81946,0.65169,0.65932,0.693,0.63595,0.65497,0.78999,0.77555,0.69333,0.81552
29,0.70357,0.88392,0.72332,0.67597,0.66531,0.59649,0.59856,0.72611,0.7335,0.76896,0.73233,0.79074,0.62522,0.66651,0.66438,0.68981,0.74393,0.77326,0.82696,0.87491,0.67593,0.84296,0.88739,0.88711,0.80899,0.7731,0.9239,0.93303,0.89927,1.0,0.98707,0.90025,0.62263,0.63379,0.73684,0.87022,0.77702,0.6524,0.64392,0.70335,0.73846,0.77892,0.85206,0.84318,0.86969,0.81507,0.62547,0.63358,0.8632,0.70313,0.89706,0.91264,0.80357,0.67055,0.86534,0.77111,0.83424,0.88514,0.92768,0.64005,0.73288,0.63492,0.65416,0.81393,0.835,0.88135,0.75111,0.87009,0.92345,0.7389,0.8999,0.91717,0.82823,0.81929,0.65618,0.92754,0.62848,0.88245,0.8678,0.9243,0.84245,0.62565,0.87651,0.90413,0.846,0.64139,0.63304,0.63214,0.86109,0.69818,0.62868,0.83676,0.86905,0.81919,0.78896,0.66952,0.67835,0.6901,0.62673,0.62612,0.76183,0.69589,0.72937,0.67314,0.71667,0.63538,0.6608,0.67934,0.70545,0.72113,0.6258,0.72097,0.69891,0.72317,0.83281,0.84148,0.65207,0.77486,0.75233,0.62961,0.61101,0.62451,0.51365,0.14344,0.14935,0.62769,0.69953,0.90129,0.69557,0.72798,0.76455,0.63348,0.70575,0.7529,0.73106,0.80555,0.64459,0.64333,0.67385,0.6277,0.65668,0.87176,0.85867,0.75738,0.88492
30,0.70062,0.87654,0.72228,0.67499,0.66423,0.59501,0.59711,0.73525,0.74272,0.76176,0.72439,0.78278,0.6223,0.66143,0.65939,0.68635,0.73713,0.76678,0.81882,0.85838,0.67499,0.83545,0.88398,0.8822,0.80331,0.768,0.90819,0.91799,0.89702,0.98707,1.0,0.8944,0.62242,0.63362,0.73641,0.86762,0.77348,0.65139,0.6431,0.70358,0.73939,0.77704,0.84318,0.84317,0.86135,0.81009,0.62412,0.63316,0.8555,0.70185,0.88839,0.91404,0.79992,0.66794,0.85752,0.76615,0.83315,0.87662,0.91648,0.63751,0.72929,0.6349,0.65033,0.80957,0.82622,0.87694,0.74958,0.87122,0.91217,0.7366,0.89698,0.91528,0.82615,0.81531,0.65351,0.92427,0.62764,0.87707,0.85575,0.91761,0.83636,0.62442,0.86786,0.89583,0.84422,0.64091,0.63254,0.63249,0.84715,0.69412,0.62913,0.8338,0.85748,0.81148,0.78873,0.66783,0.67626,0.69034,0.62711,0.62631,0.76381,0.69679,0.73007,0.67319,0.71806,0.63521,0.66102,0.67869,0.70724,0.72178,0.62633,0.71917,0.69969,0.71825,0.83726,0.85127,0.65066,0.77828,0.74606,0.62933,0.61106,0.62656,0.51306,0.14587,0.50088,0.62622,0.7008,0.88812,0.69633,0.72645,0.75545,0.6339,0.70341,0.75459,0.73127,0.79743,0.64262,0.64175,0.67095,0.62592,0.65611,0.87225,0.85057,0.754,0.87431
31,0.6602,0.92545,0.69015,0.65045,0.6449,0.58657,0.58896,0.73141,0.73552,0.70777,0.68294,0.72705,0.60808,0.63402,0.63314,0.6601,0.69752,0.70809,0.73888,0.81776,0.64421,0.75158,0.88964,0.82209,0.85294,0.72045,0.84718,0.87302,0.84428,0.90025,0.8944,1.0,0.62062,0.62777,0.84934,0.78554,0.71747,0.63538,0.63152,0.65942,0.67818,0.80143,0.84031,0.8329,0.85346,0.74986,0.61739,0.63577,0.78222,0.66117,0.79868,0.81483,0.73208,0.64267,0.79698,0.71914,0.7735,0.77131,0.84626,0.62718,0.67564,0.63149,0.63273,0.72518,0.74382,0.7955,0.68872,0.88696,0.8754,0.69252,0.92652,0.82895,0.74522,0.86365,0.6376,0.89772,0.61846,0.8077,0.79605,0.83544,0.74676,0.61282,0.78964,0.81286,0.76069,0.62954,0.63105,0.64008,0.86445,0.65604,0.62302,0.79857,0.8181,0.72616,0.68732,0.64394,0.65785,0.66416,0.61636,0.63054,0.77185,0.70818,0.73734,0.69428,0.73007,0.6409,0.67745,0.6467,0.73432,0.72567,0.62268,0.75398,0.72676,0.74703,0.74575,0.76084,0.66355,0.70841,0.775,0.62966,0.58386,0.61558,0.14485,0.1439,0.14882,0.62863,0.74161,0.94912,0.73879,0.79433,0.70162,0.63234,0.7456,0.80074,0.77622,0.72253,0.63038,0.63185,0.6473,0.62121,0.63443,0.82008,0.84721,0.78831,0.85484
32,0.66546,0.62489,0.66152,0.69921,0.70312,0.70196,0.72229,0.58277,0.5839,0.62166,0.60873,0.61625,0.69695,0.62584,0.63629,0.6614,0.62679,0.64416,0.64132,0.62204,0.70967,0.6367,0.62526,0.62734,0.63198,0.63545,0.62939,0.62932,0.62046,0.62263,0.62242,0.62062,1.0,0.85229,0.63051,0.6381,0.65152,0.73423,0.75932,0.68086,0.66153,0.62056,0.6248,0.61802,0.62275,0.62734,0.82848,0.86512,0.63192,0.6743,0.62793,0.62958,0.64108,0.68334,0.6312,0.61965,0.62256,0.6319,0.62338,0.75053,0.65619,0.87881,0.69271,0.63645,0.63898,0.62504,0.65665,0.62674,0.62929,0.64268,0.62428,0.62678,0.63293,0.62618,0.71626,0.62983,0.78856,0.62703,0.63858,0.62664,0.63925,0.77882,0.63263,0.62883,0.63314,0.7386,0.75494,0.75895,0.62817,0.66661,0.82786,0.61733,0.62628,0.63431,0.62477,0.69155,0.683,0.66047,0.77794,0.80632,0.61702,0.61744,0.61685,0.63416,0.61742,0.69217,0.64211,0.68736,0.62628,0.61529,0.78128,0.62927,0.62221,0.63524,0.6432,0.634,0.67997,0.64475,0.62758,0.7374,0.59437,0.57403,0.1283,0.53029,0.13649,0.8573,0.64855,0.62135,0.64846,0.6404,0.63479,0.82872,0.64546,0.62629,0.63337,0.64686,0.75889,0.71768,0.68474,0.80202,0.75967,0.63058,0.63804,0.6333,0.63843
33,0.69285,0.63033,0.69594,0.75754,0.76946,0.66981,0.68808,0.58878,0.5902,0.65045,0.63148,0.64163,0.77688,0.65761,0.6725,0.70845,0.65248,0.668,0.66164,0.63347,0.77617,0.65872,0.62915,0.63473,0.63229,0.66759,0.64498,0.64223,0.63744,0.63379,0.63362,0.62777,0.85229,1.0,0.63118,0.65518,0.6727,0.81044,0.86537,0.73248,0.68753,0.61586,0.62718,0.61824,0.62383,0.64831,0.83962,0.77519,0.65072,0.71689,0.64402,0.63863,0.65777,0.73704,0.6387,0.64293,0.64152,0.64657,0.63621,0.84511,0.68741,0.84527,0.74624,0.65612,0.65016,0.64268,0.69148,0.62604,0.64006,0.67665,0.6294,0.64137,0.65489,0.62701,0.79168,0.64055,0.85464,0.63463,0.64723,0.63579,0.65901,0.83629,0.64389,0.63989,0.65248,0.82198,0.86504,0.70249,0.63368,0.6994,0.89114,0.61907,0.63286,0.64982,0.64103,0.74229,0.73922,0.705,0.81614,0.72297,0.61428,0.61079,0.61263,0.62242,0.61284,0.6564,0.62605,0.73387,0.61816,0.61168,0.74757,0.62279,0.6163,0.63036,0.65635,0.64456,0.64906,0.66572,0.62817,0.68104,0.60674,0.57199,0.12468,0.52483,0.13076,0.89221,0.63446,0.62861,0.63711,0.63414,0.65399,0.73229,0.63215,0.6218,0.62668,0.66755,0.83712,0.79642,0.7478,0.85795,0.85996,0.62927,0.63852,0.62544,0.6401
34,0.6338,0.80173,0.65028,0.63137,0.62984,0.58282,0.58573,0.67431,0.67469,0.64715,0.63091,0.65405,0.59966,0.60792,0.60881,0.63954,0.65412,0.65418,0.66728,0.70556,0.63033,0.67067,0.77817,0.71378,0.80966,0.66008,0.71143,0.7281,0.71389,0.73684,0.73641,0.84934,0.63051,0.63118,1.0,0.68641,0.66213,0.62477,0.62525,0.63471,0.6428,0.79459,0.74368,0.73908,0.74303,0.67258,0.61645,0.6575,0.68062,0.64037,0.69019,0.70268,0.66861,0.62536,0.69697,0.65563,0.68482,0.67613,0.71682,0.61841,0.64501,0.64521,0.61763,0.65962,0.6663,0.691,0.64891,0.781,0.73284,0.64859,0.81141,0.70549,0.66932,0.83952,0.62388,0.75534,0.61398,0.70318,0.69198,0.70779,0.66816,0.60784,0.69059,0.69581,0.67751,0.6281,0.63184,0.67035,0.75408,0.62769,0.63217,0.7106,0.70896,0.6559,0.63662,0.62584,0.63531,0.64086,0.62545,0.65912,0.74944,0.75471,0.75383,0.75369,0.75787,0.66844,0.73491,0.62863,0.80904,0.73929,0.63799,0.82587,0.77364,0.81765,0.67363,0.67741,0.68997,0.65524,0.74595,0.65451,0.56908,0.619,0.14038,0.14291,0.15266,0.62607,0.84626,0.81908,0.86582,0.90443,0.6497,0.64834,0.82759,0.87795,0.87947,0.65905,0.62237,0.62175,0.62696,0.61859,0.62706,0.71691,0.74039,0.84887,0.73185
35,0.79415,0.8171,0.83117,0.73172,0.71955,0.60182,0.60495,0.68422,0.69603,0.86249,0.81182,0.87735,0.64712,0.70608,0.70935,0.76216,0.84156,0.85895,0.90434,0.8537,0.71938,0.92041,0.80501,0.83573,0.73693,0.87723,0.90975,0.89326,0.92088,0.87022,0.86762,0.78554,0.6381,0.65518,0.68641,1.0,0.89399,0.69292,0.67535,0.7677,0.80618,0.70081,0.77942,0.73952,0.78222,0.93993,0.64238,0.63193,0.92275,0.77659,0.93005,0.8824,0.8969,0.72616,0.88963,0.88833,0.94665,0.93253,0.90105,0.6665,0.82741,0.63697,0.70193,0.90866,0.90501,0.9306,0.83887,0.7585,0.88456,0.85076,0.79043,0.93852,0.93055,0.7323,0.69763,0.87366,0.65295,0.8666,0.85994,0.9137,0.93394,0.64829,0.92018,0.89526,0.93809,0.67535,0.66225,0.62454,0.7923,0.78262,0.63782,0.73503,0.8111,0.88321,0.80927,0.7324,0.73837,0.74997,0.62874,0.62139,0.6951,0.65308,0.67663,0.64819,0.66727,0.62414,0.64255,0.74096,0.66616,0.67165,0.62204,0.67659,0.66318,0.69188,0.86728,0.82165,0.6365,0.8512,0.70402,0.62031,0.61336,0.59578,0.51047,0.52597,0.14923,0.64965,0.67787,0.79212,0.66643,0.68986,0.8529,0.63571,0.68065,0.68931,0.68334,0.89813,0.67636,0.68214,0.72896,0.6512,0.6904,0.79769,0.77996,0.69908,0.81571
36,0.85635,0.74111,0.93145,0.79691,0.7806,0.6171,0.62133,0.62703,0.6375,0.86817,0.82056,0.86429,0.68266,0.73912,0.7472,0.83108,0.87736,0.87965,0.91315,0.79038,0.78666,0.90881,0.73668,0.79556,0.71283,0.89149,0.83413,0.80959,0.84258,0.77702,0.77348,0.71747,0.65152,0.6727,0.66213,0.89399,1.0,0.7606,0.72335,0.82697,0.88313,0.67201,0.74094,0.69779,0.73835,0.90263,0.67805,0.62935,0.86032,0.8489,0.86467,0.81723,0.8975,0.79575,0.83959,0.87339,0.88219,0.86996,0.81593,0.71785,0.88274,0.64095,0.7685,0.88485,0.88973,0.88634,0.87905,0.72219,0.79458,0.89062,0.72611,0.84301,0.89948,0.69442,0.75996,0.78053,0.69307,0.80171,0.83019,0.82023,0.89558,0.69398,0.85883,0.83399,0.89376,0.73846,0.7044,0.6211,0.74316,0.86257,0.65089,0.70615,0.76521,0.86079,0.8074,0.81132,0.81803,0.82413,0.63694,0.62125,0.66584,0.63353,0.64874,0.6381,0.64325,0.61677,0.62848,0.8095,0.64985,0.64579,0.62463,0.65998,0.65606,0.66492,0.86997,0.80478,0.62595,0.89851,0.68844,0.61769,0.62328,0.586,0.50743,0.52388,0.1395,0.69424,0.6452,0.72461,0.64508,0.6543,0.89604,0.62962,0.65024,0.65502,0.6504,0.88783,0.72692,0.7476,0.79908,0.69338,0.73025,0.74961,0.76134,0.66952,0.77799
37,0.81896,0.64561,0.80778,0.92939,0.92006,0.66518,0.67489,0.58787,0.58971,0.71297,0.68787,0.68872,0.80243,0.76055,0.79166,0.8346,0.72294,0.74466,0.73193,0.6595,0.92299,0.72215,0.64582,0.66381,0.64599,0.73759,0.68415,0.67679,0.66476,0.6524,0.65139,0.63538,0.73423,0.81044,0.62477,0.69292,0.7606,1.0,0.93919,0.83824,0.77752,0.62634,0.64509,0.63322,0.64776,0.69915,0.81163,0.67457,0.68969,0.85873,0.6819,0.66816,0.72193,0.89919,0.68039,0.69455,0.68054,0.68874,0.66197,0.89638,0.79742,0.71232,0.90976,0.71936,0.70912,0.67706,0.78225,0.64064,0.67129,0.77604,0.63567,0.67068,0.71013,0.62876,0.92874,0.66877,0.86305,0.66445,0.70192,0.66323,0.70941,0.852,0.68335,0.67488,0.70202,0.92949,0.88877,0.64572,0.66349,0.85679,0.76062,0.63535,0.65496,0.70415,0.68334,0.92962,0.84995,0.78499,0.7076,0.65117,0.61933,0.60628,0.61296,0.61483,0.61065,0.62434,0.61497,0.85305,0.61796,0.61067,0.66613,0.62068,0.61396,0.64339,0.70467,0.67791,0.64354,0.7241,0.64726,0.6349,0.63587,0.57011,0.12977,0.52555,0.13806,0.82918,0.64296,0.63936,0.62455,0.64126,0.71602,0.66196,0.62685,0.61946,0.62081,0.7279,0.93518,0.92471,0.91049,0.83635,0.93334,0.65426,0.66641,0.62965,0.67251
38,0.7613,0.63979,0.76241,0.87787,0.894,0.6565,0.67074,0.58746,0.58929,0.68957,0.66913,0.67164,0.83878,0.73736,0.76484,0.80132,0.69997,0.70835,0.70784,0.64812,0.88297,0.7002,0.63706,0.64969,0.63679,0.70979,0.6696,0.66384,0.65627,0.64392,0.6431,0.63152,0.75932,0.86537,0.62525,0.67535,0.72335,0.93919,1.0,0.79096,0.7528,0.61812,0.63404,0.62351,0.634,0.67989,0.83449,0.6949,0.67384,0.80342,0.66574,0.65462,0.69113,0.85125,0.66139,0.67667,0.66662,0.66938,0.65009,0.91998,0.75514,0.74615,0.87504,0.69181,0.68313,0.66341,0.7387,0.63095,0.65913,0.73961,0.62971,0.657,0.68612,0.62427,0.90988,0.65801,0.90294,0.65206,0.67985,0.65047,0.68461,0.88211,0.66484,0.65912,0.68072,0.919,0.9143,0.65548,0.65026,0.79862,0.80373,0.62422,0.64239,0.67846,0.66519,0.87901,0.83167,0.76861,0.74072,0.66501,0.61273,0.60306,0.6076,0.61329,0.60596,0.6295,0.61409,0.8177,0.61437,0.60552,0.68548,0.61715,0.61044,0.63951,0.68372,0.66238,0.64771,0.70218,0.63885,0.6441,0.62547,0.56858,0.12722,0.52606,0.13131,0.87131,0.64249,0.63393,0.62507,0.63967,0.69154,0.67745,0.62587,0.61774,0.62023,0.69858,0.92971,0.9115,0.87118,0.87795,0.92407,0.6457,0.65289,0.62355,0.65577
39,0.86161,0.6678,0.86149,0.91566,0.86534,0.62252,0.62813,0.60361,0.60666,0.79141,0.75209,0.76512,0.68422,0.76018,0.77101,0.82887,0.76911,0.83923,0.78078,0.7019,0.8791,0.77458,0.67644,0.71362,0.66365,0.81017,0.7188,0.70767,0.70748,0.70335,0.70358,0.65942,0.68086,0.73248,0.63471,0.7677,0.82697,0.83824,0.79096,1.0,0.90734,0.64975,0.6768,0.6678,0.67608,0.76712,0.69278,0.65295,0.73767,0.91412,0.75319,0.73088,0.80787,0.8412,0.73157,0.75385,0.74172,0.7716,0.72019,0.74592,0.87147,0.67866,0.8126,0.80146,0.77295,0.74214,0.90824,0.67079,0.70122,0.83855,0.67181,0.73508,0.80077,0.6541,0.8174,0.69844,0.72085,0.71994,0.7285,0.7248,0.80883,0.71146,0.74604,0.72964,0.78447,0.80278,0.76777,0.63861,0.67284,0.88061,0.72534,0.67259,0.69652,0.78007,0.79214,0.86897,0.85548,0.86058,0.68985,0.64463,0.64996,0.62735,0.63812,0.62862,0.63645,0.63526,0.62831,0.8943,0.63194,0.63685,0.65716,0.63809,0.63262,0.63678,0.76069,0.72514,0.62396,0.80411,0.65752,0.63858,0.69453,0.59018,0.51142,0.52791,0.13548,0.71053,0.63024,0.66574,0.6373,0.63284,0.7476,0.64897,0.63113,0.63776,0.63636,0.82007,0.78994,0.7749,0.85259,0.70295,0.84756,0.6994,0.68967,0.64744,0.69797
40,0.85986,0.68685,0.89532,0.85046,0.81156,0.61754,0.62203,0.61306,0.61705,0.81845,0.76879,0.80216,0.66671,0.74127,0.74931,0.82702,0.80395,0.88786,0.82896,0.7399,0.83116,0.82329,0.71034,0.75435,0.68011,0.84173,0.75409,0.7387,0.74604,0.73846,0.73939,0.67818,0.66153,0.68753,0.6428,0.80618,0.88313,0.77752,0.7528,0.90734,1.0,0.66729,0.71069,0.69491,0.71509,0.80883,0.67754,0.64169,0.7742,0.89379,0.80545,0.77727,0.86574,0.81303,0.78825,0.78694,0.78707,0.82304,0.76212,0.71177,0.88903,0.66024,0.76763,0.85017,0.82336,0.79768,0.91389,0.71067,0.73126,0.85038,0.69836,0.78717,0.85851,0.67447,0.77196,0.72694,0.70006,0.76466,0.76351,0.76799,0.85189,0.68703,0.80296,0.7729,0.8412,0.75341,0.72162,0.62868,0.69414,0.86666,0.68064,0.70207,0.72554,0.82921,0.84132,0.82419,0.84285,0.86516,0.66426,0.6336,0.67034,0.63707,0.65341,0.63469,0.6497,0.62255,0.62918,0.86858,0.65197,0.65095,0.64192,0.65031,0.64131,0.64484,0.81013,0.76584,0.62206,0.85321,0.6672,0.62597,0.68455,0.5967,0.51125,0.528,0.13739,0.68607,0.63253,0.68276,0.63814,0.63567,0.78323,0.63557,0.63394,0.65004,0.6429,0.85585,0.7402,0.73711,0.80699,0.68162,0.78045,0.73804,0.72617,0.658,0.7266
41,0.65544,0.77595,0.64899,0.63279,0.62366,0.59359,0.59613,0.62239,0.62367,0.6502,0.62763,0.65459,0.60706,0.62309,0.62489,0.63397,0.63979,0.68056,0.68977,0.73691,0.64088,0.68251,0.83065,0.7957,0.88903,0.65487,0.7257,0.7462,0.69179,0.77892,0.77704,0.80143,0.62056,0.61586,0.79459,0.70081,0.67201,0.62634,0.61812,0.64975,0.66729,1.0,0.84566,0.90992,0.84836,0.67011,0.61308,0.62972,0.68478,0.64901,0.71856,0.7579,0.70123,0.63014,0.74022,0.64877,0.67173,0.7206,0.74713,0.62042,0.65634,0.62393,0.62407,0.70418,0.71552,0.6929,0.67458,0.87193,0.75466,0.64545,0.84532,0.72618,0.69381,0.88922,0.62772,0.76405,0.61075,0.77896,0.75386,0.76026,0.70625,0.60947,0.72944,0.74937,0.70053,0.62365,0.60829,0.63877,0.8183,0.64617,0.61822,0.87966,0.80922,0.71176,0.69898,0.63124,0.62989,0.63342,0.62136,0.63127,0.88962,0.84986,0.88245,0.78021,0.87324,0.65862,0.75008,0.63455,0.85487,0.86432,0.62213,0.86962,0.84251,0.83498,0.70126,0.72526,0.67476,0.6705,0.87074,0.64207,0.60543,0.70206,0.51231,0.52274,0.50257,0.61575,0.77482,0.81492,0.76355,0.79023,0.65586,0.6348,0.76235,0.85307,0.83233,0.68863,0.62504,0.61854,0.63309,0.61279,0.63268,0.83025,0.84152,0.92771,0.81302
42,0.70716,0.86752,0.70516,0.66066,0.64995,0.59782,0.60086,0.62937,0.63218,0.69691,0.66593,0.70127,0.62283,0.65571,0.65871,0.68268,0.70364,0.752,0.77723,0.84882,0.66854,0.76364,0.91825,0.88196,0.89016,0.70934,0.83236,0.85969,0.76975,0.85206,0.84318,0.84031,0.6248,0.62718,0.74368,0.77942,0.74094,0.64509,0.63404,0.6768,0.71069,0.84566,1.0,0.86976,0.92569,0.73744,0.62722,0.62488,0.77399,0.70025,0.80867,0.8358,0.7788,0.66886,0.86205,0.71127,0.74398,0.80923,0.84322,0.63795,0.71965,0.62504,0.65516,0.78076,0.80233,0.77483,0.72194,0.87764,0.87884,0.70679,0.88074,0.83148,0.77528,0.87526,0.6516,0.86256,0.62694,0.88696,0.86625,0.85964,0.78865,0.62733,0.84739,0.86887,0.78328,0.63606,0.62615,0.627,0.91738,0.68585,0.62139,0.86662,0.93371,0.81207,0.73485,0.66725,0.65941,0.65992,0.61693,0.62413,0.78912,0.73332,0.76313,0.71526,0.7531,0.63494,0.69106,0.6601,0.78405,0.75396,0.61682,0.79017,0.75617,0.80084,0.76323,0.76586,0.65856,0.71747,0.85576,0.62348,0.6111,0.63801,0.50884,0.5218,0.14153,0.62847,0.72037,0.87511,0.71089,0.7391,0.73457,0.63281,0.7252,0.76084,0.73643,0.77006,0.64051,0.64225,0.66927,0.62537,0.6423,0.88006,0.91666,0.80737,0.88945
43,0.67451,0.81002,0.66827,0.64862,0.63505,0.59028,0.59233,0.63377,0.63631,0.66507,0.63527,0.67113,0.60851,0.62824,0.63083,0.64339,0.65081,0.71298,0.71693,0.77213,0.6517,0.70914,0.86183,0.85549,0.87616,0.67051,0.76733,0.79404,0.72793,0.84318,0.84317,0.8329,0.61802,0.61824,0.73908,0.73952,0.69779,0.63322,0.62351,0.6678,0.69491,0.90992,0.86976,1.0,0.8899,0.69143,0.61246,0.62244,0.71189,0.66622,0.75956,0.83146,0.74352,0.6414,0.79207,0.66258,0.69698,0.76618,0.7943,0.62158,0.67426,0.62096,0.62879,0.74196,0.75902,0.72568,0.69876,0.91341,0.80591,0.66405,0.8689,0.77431,0.72408,0.84484,0.63285,0.82322,0.61318,0.84164,0.80942,0.82409,0.74764,0.61094,0.77629,0.80143,0.7396,0.62745,0.61282,0.62618,0.84864,0.66238,0.61821,0.9335,0.86085,0.75665,0.74489,0.64184,0.642,0.65005,0.62077,0.62216,0.88632,0.79305,0.83721,0.717,0.82835,0.63836,0.69415,0.64769,0.78466,0.82238,0.61591,0.78485,0.77829,0.76016,0.75836,0.79909,0.65096,0.70886,0.85229,0.62765,0.61164,0.67618,0.51079,0.52274,0.1409,0.61556,0.70993,0.83656,0.70628,0.72703,0.67633,0.62652,0.70355,0.79612,0.77072,0.71851,0.62763,0.62293,0.64133,0.61193,0.63757,0.88667,0.88306,0.82793,0.87021
